ID,LLM,LLM Duration,Request Duration,Websites Checked,Website Max Length,Website Reduced Length,Token Count,Provider URL,Provider Name,Room Name,Description,Min Players,Max Players,Duration,Booking URL,Detail Page URL,Image URL,Genre,Difficulty,Token Limit Reached,Error
4,gemini-1.5-pro-001,1m25.088732209s,1m51.496942792s,7,1949220,315594,140241,https://www.adventure-team.eu/,Adventure Team,Heimlich im Museum – Raum B,"Diebstahl in der Hansestadt! Die weltweit bekannteste Briefmarkensammlung befindet sich derzeit in einer Sonderausstellung in den Hamburger Deichtorhallen. Unter Kunstsammlern zählen die sechs blauen Mauritien zu den begehrtesten Kunstobjekten der Welt. Der extravagante Kunstliebhaber Mr. Pink hat es auf die wertvollen Briefmarken abgesehen. Er benötigt ein Team aus hochprofessionellen, top ausgebildeten Spezialisten, um einen Coup der Extraklasse zu begehen – den Diebstahl der blauen Mauritien!Im Falle von medizinischen Problemen (insbesondere Epilepsie) informiert bitte eure Spielleitung vor Ort.Bei \""Heimlich im Museum | Raum A\"" und \""Heimlich im Museum | Raum B\"" handelt es sich um das identische Abenteuer._____________________________________________________\nTheft in the Hanseatic City! The world's most famous stamp collection is currently on display in a special exhibition at Hamburg's Deichtorhallen. Among art collectors, the six blue Mauritias are among the most sought-after art objects in the world. The extravagant art lover Mr. Pink is after the valuable stamps. He needs a team of highly professional, highly trained specialists to pull off a coup of the highest order - the theft of the blue Mauritias!",2,6,60,https://eu5.bookingkit.de/checkout2/addToCart/?event_id=9afa8f54855dfd1e57f41cd4d8ba1d8d&lang=de&t=TeamEscape,https://teamescape.com/hamburg/escape-rooms/heimlich-im-museum-raum-b/,https://cdn.bookingkit.de/vendor_images/99fd58f8788703aaee3aae6122039953/detail/Heimlich_Im_Museum-Cover-1709117618.jpg,Crime,null,false,
4,gemini-1.5-pro-001,1m25.088732209s,1m51.496942792s,7,1949220,315594,140241,https://www.adventure-team.eu/,Adventure Team,Vermächtnis des Zeitreisenden | Raum A,"Das Raum-Zeit-Gefüge, wie wir es kennen, ist in Gefahr! Die letzte Rettung seid ihr. Springt durch Portale und erlebt eine atemberaubende und unvergessliche Reise durch die unterschiedlichen Epochen der Weltgeschichte. Rettet diesmal nicht nur die Welt, sondern die Zeit selbst und das ganze Universum!\nIm Falle von medizinischen Erkrankungen (insbesondere Epilepsie) informiert bitte eure Spielleitung vor Ort. Gleiches gilt für Personen mit Herzschrittmacher und Schwangere.Bei \""Vermächtnis des Zeitreisenden | Raum A\"" \""Vermächtnis des Zeitreisenden | Raum B\""und \""Vermächtnis des Zeitreisenden Raum | Raum C\"" handelt es sich um das identische Abenteuer.\n_____________________\nThe space-time structure as we know it is in danger! The last resort is you. Jump through portals and experience a breathtaking and unforgettable journey through the different eras of world history. This time save not only the world, but time itself and the whole universe!",3,8,60,https://eu5.bookingkit.de/checkout2/addToCart/?event_id=5ec11528010b0ac2947ffb0c5390e8a9&lang=de&t=TeamEscape,https://teamescape.com/hamburg/escape-rooms/vermaechtnis-des-zeitreisenden/,https://cdn.bookingkit.de/vendor_images/99fd58f8788703aaee3aae6122039953/detail/Verma_chtnis_Eines_Zeitreisenden-Cover.jpg,Adventure,null,false,
5,gemini-1.5-pro-001,49.095840208s,1m9.225693416s,6,1027258,184010,82374,https://www.escaperooms-neu-ulm.de/,Escape Rooms Neu Ulm,"ESCAPE ROOM \""ATLANTIS\""","Die Geschichte Poseidons ist eine der größten Legenden des Meeres.\nNach dem Mythos war Poseidon eifersüchtig auf Atlantis und so ließ er die ganze Stadt unter dem Wasser versinken. Sein mächtiges Zepter, der Dreizack, wird im Zentrum von Atlantis aufbewahrt.\nNach langjähriger Recherche und Übersetzung von hunderten von alten Schriften bist du nun hier!\nWenn du recht hast, ist die Entdeckung von Atlantis eine Tatsache, die die Weltgeschichte neu schreiben wird. Die antiken Ruinen, die du gerade siehst, verbergen Geheimnisse die größer sind als jede bekannte Legende.\nDoch die Gefahr deines Todes und wie Atlantis unterzugehen ist nicht zu unterschätzen.\n● 2-8 SPIELER\n● Schwierigkeitsgrad: Für Fortgeschrittene",2,8,0,https://flexybook.flexybox.com/neu-ulm/Offer,https://www.escaperooms-neu-ulm.de/rooms/atlantis/,https://image.jimcdn.com/app/cms/image/transf/none/path/sf6a26418ef107d41/image/i7aecff32ed63bd96/version/1689766420/image.png,Adventure,,false,
5,gemini-1.5-pro-001,49.095840208s,1m9.225693416s,6,1027258,184010,82374,https://www.escaperooms-neu-ulm.de/,Escape Rooms Neu Ulm,"Escape Room \""UPSIDE DOWN\""","Das Verschwinden eines kleinen Jungen hat die örtliche Gemeinde beunruhigt. Gemeinsam habt ihr beschlossen, den Fall zu lösen. Es dauert nicht lange, bis ihr erkennt, dass sich direkt unter euren Füßen übernatürliche Ereignisse abspielen.\nEine Jagd zwischen parallelen Dimensionen, geheimen Laboren und Verschwörungstheorien beginnt.\nEs wird schwer nach den Erlebnissen zur Normalität zurückzukehren!\n● 2-8 SPIELER\n● Schwierigkeitsgrad: Für Profis\nIndiesem Raum werden Stroboskob-Effekte verwendet. Bei bestimmen Bildfrequenzen können u. U. epileptische Anfälle ausgelöst werden.",2,8,0,https://flexybook.flexybox.com/neu-ulm/Offer,https://escaperooms-neu-ulm.de//rooms/upside-down/,https://image.jimcdn.com/app/cms/image/transf/none/path/sf6a26418ef107d41/image/i1fcce778a9e07c15/version/1689768063/image.png,Horror,,false,
5,gemini-1.5-pro-001,49.095840208s,1m9.225693416s,6,1027258,184010,82374,https://www.escaperooms-neu-ulm.de/,Escape Rooms Neu Ulm,"Escape Room \""TEMPEL DER AZTEKEN\""","Willkommen im Tempel der Azteken.\nDu bist bis hierher vorgedrungen, auf Deiner Suche nach dem verschwundenen Forscher Professor Cortés. Man sagt, er habe tief im Dschungel von Zentral-Mexiko die letzten Überreste der Azteken und ihres Totenkults gefunden.\nBei näherer Betrachtung der Aufzeichnungen des Professors hast Du herausgefunden, dass er es bis genau in diesen Raum geschafft hat. Heraus fand er jedoch nicht mehr.\nKannst Du das richtige Rätsel knacken um aus dem Tempel wieder zu entkommen?\n● 2-8 SPIELER\n● Schwierigkeitsgrad: Für Fortgeschrittene",2,8,0,https://flexybook.flexybox.com/neu-ulm/Offer,https://escaperooms-neu-ulm.de/rooms/tempel-der-azteken/,https://image.jimcdn.com/app/cms/image/transf/none/path/sf6a26418ef107d41/image/if1e58086a441bce5/version/1678208082/image.png,Adventure,,false,
5,gemini-1.5-pro-001,49.095840208s,1m9.225693416s,6,1027258,184010,82374,https://www.escaperooms-neu-ulm.de/,Escape Rooms Neu Ulm,"Escape Room \""HOSTEL\""","Auf einem Trip nach Europa begebt Ihr Euch auf die Suche nach Eurer verschwundenen Freundin.\nFolgt den Hinweisen, um Eure Freundin zu finden, haltet den Entführer auf und brennt alles nieder !\n● 2-8 SPIELER\n● erst ab 16 Jahre\n● Für Personen mit Epilepsie nicht geeignet!\n● Schwierigkeitsgrad: Für Fortgeschrittene",2,8,0,https://flexybook.flexybox.com/neu-ulm/Offer,https://www.escaperooms-neu-ulm.de/rooms/hostel/,https://image.jimcdn.com/app/cms/image/transf/none/path/sf6a26418ef107d41/image/ibd5f520e228550f8/version/1713474983/image.png,Horror,,false,
5,gemini-1.5-pro-001,49.095840208s,1m9.225693416s,6,1027258,184010,82374,https://www.escaperooms-neu-ulm.de/,Escape Rooms Neu Ulm,"Escape Room \""DRACULA\""",Auf deiner Rundreise durch den Balkan legst du einen Stopp in den Südkarpaten ein um in den siebenbürgischen Bergen das sagenumwobene Schloss Vlad III. Dracula‘s zu besichtigen.\nWährend der Gruppenführung setzt du dich von Allen unbemerkt in den verbotenen Sektordes Schlosses ab.\nEine schreckliche Idee denn es gibt für dich nur einen Weg zurück in die Freiheit!\nFindest du Dracula oder findet er dich?\n● 2-8 SPIELER\n● Schwierigkeitsgrad: Für Anfänger,2,8,0,https://flexybook.flexybox.com/neu-ulm/Offer,https://escaperooms-neu-ulm.de/rooms/dracula/,https://image.jimcdn.com/app/cms/image/transf/none/path/sf6a26418ef107d41/image/i0207373897b9c076/version/1678212760/image.png,Horror,,false,
6,gemini-1.5-pro-001,50.585727709s,2m31.660231292s,20,5106304,1472645,544262,https://adventurebox-karlsruhe.de/,Adventurebox Escape Room,Das 5. Element,"Beim Tunnelbau der Karlsruher U-Bahn kommen uralte Ruinen ans Licht. Hieroglyphen beschreiben ein mächtiges 5. Element, das in einer Grabanlage verborgen liegt. Es gibt nur ein Team, das die Grabkammer öffnen und das Geheimnis entschlüsseln kann. Der Weg führt vorbei an mystischen Wandmalereien, gruseligen Skeletten und einer Schlangengrube.\nIhr seid die besten Archäologen, die wir kennen – steigt hinab in die Gruft!",2,6,60,https://quinbook.com,https://adventurebox-karlsruhe.de/events/das-5-element/,https://adventurebox-karlsruhe.de/wp-content/uploads/1b_5.Element_Felsenhohle.jpg,Adventure,mittel,false,
6,gemini-1.5-pro-001,50.585727709s,2m31.660231292s,20,5106304,1472645,544262,https://adventurebox-karlsruhe.de/,Adventurebox Escape Room,Time Unit 49°N,"Das Ministerium für interdimensionale Sicherheit registriert seltsame Stromschwankungen. Sie haben ihren Ursprung in der Wohnung einer Karlsruher KIT-Studentin. Dort stoßen die Ermittler auf eine futuristische Tür mitten im Raum. Von der Studentin dagegen keine Spur. An was hat die Tüftlerin geforscht? Was hat es mit der geheimnisvollen Tür auf sich? Nur echte Spezialisten können dieses Geheimnis lüften.\nIhr seid die Experten für paranormale Aktivitäten – findet heraus, was hier geschah!",3,6,60,https://quinbook.com,https://adventurebox-karlsruhe.de/events/time-unit-49/,https://adventurebox-karlsruhe.de/wp-content/uploads/1a_TimeUnit49_Portaloffeneintreten.jpg,Science Fiction,schwer,false,
6,gemini-1.5-pro-001,50.585727709s,2m31.660231292s,20,5106304,1472645,544262,https://adventurebox-karlsruhe.de/,Adventurebox Escape Room,Mission Impossible,"Ein berüchtigter Kunsträuber hält sich in Karlsruhe auf. Das wertvollste Stück seiner illegalen Sammlung ist ein Edelstein von unvergleichlicher Schönheit und unermesslichem Wert: Der Aurora-Diamant. Heute Nacht soll er seinen Aufbewahrungsort wechseln – das ist unsere Chance! Die Aktion läuft im Verborgenen: denn die Zielperson ist jemand von Rang und Namen.\nIhr seid die unerschrockensten Geheimagenten der Welt – rettet den Aurora-Diamanten, überführt den heuchlerischen Dieb!",2,6,60,https://quinbook.com,https://adventurebox-karlsruhe.de/events/mission-impossible/,https://adventurebox-karlsruhe.de/wp-content/uploads/1c_MissionImpossible_Lasergang.jpg,Adventure,mittel,false,
7,gemini-1.5-pro-001,19.695151874s,30.382027083s,3,577935,81648,40391,https://planet-escape-nidda.de/,Planet Escape Room Nidda,Das verlassene Kraftwerk,"Krakauer Wald.Ihr seid auf einer Urlaubsreise und wollt die unberührte Natur genießen. Auf einem Ausflug entdeckt ihr ein Gebäude, völlig überwuchert und anscheinend seit Jahren verlassen. Ihr beschliesst euch die Sache genauer anzusehen und findet eine Türe. Sie lässt sich öffnen. Dieser Einladung folgend betretet Ihr das Gebäude - es scheint ein altes Kraftwerk zu sein. Doch das Gebäude ist nicht so tot wie es scheint. Die Falle schnappt zu…\n\nIhr habt 55 Minuten Zeit aus dieser Hölle zu entkommen. Beeilt euch, oder es gibt keine Rückkehr!",2,0,0,,https://planet-escape-nidda.de/das-verlassene-kraftwerk,https://planet-escape-nidda.de/templates/yootheme/cache/fb/kraftwerk-fba1441c.png,Horror,,false,
7,gemini-1.5-pro-001,19.695151874s,30.382027083s,3,577935,81648,40391,https://planet-escape-nidda.de/,Planet Escape Room Nidda,Der Tempel der Azteken,"Zentral-Mexiko.Tief im Dschungel ist Professor Cortés bei seiner Expedition zum Schatz des Azteken Montezuma verschollen. Der erfahrene Forscher war auf der Suche nach den Überresten des Totenkults, als auf einmal die Verbindung zur Aussenwelt abriß.\n\nSie, als seine Studenten, haben es nach intensivem Studium seiner Aufzeichnungen geschafft seiner Spur bis zu diesem Raum im Tempel zu folgen. Sie finden den Professor - er ist jedoch tot. Hinter Ihnen verschliesst plötzlich ein großer Stein den Ausgang.Ereilt Sie dasselbe Schicksal wie den Professor oder finden Sie einen Weg den Fluch des Montezuma zu brechen und den Tempel wieder zu verlassen, bevor Ihnen der Sauerstoff ausgeht?",2,0,0,,https://planet-escape-nidda.de/der-tempel-der-azteken,https://planet-escape-nidda.de/templates/yootheme/cache/74/azteken-74cb1c17.png,Adventure,,false,
8,gemini-1.5-pro-001,11.974682249s,21.031730041s,4,93416,24700,12773,https://www.escaperooms-ritterhude.de/,Escape Rooms Ritterhude,,"Begeben Sie sich auf eine Reise ins alte Ägypten und werden Sie zum Forscher des berühmten Pharaonengrabs des Tutenchamun.Erkunden Sie mit Ihrem Team die einzigartige Grabkammer des viel zu früh verstorbenen großen Pharaos und lösen Sie seine Rätsel.Als Tourist sind Sie auf die Grabkammer gestoßen, auf der seit Jahrhunderten ein Fluch lastet. Niemand sollte je der Grabkammer entkommen und niemand sollte je von ihr berichten. Sie sind eingesperrt und müssen nun in einem original getreuen Pharaonengrab versuchen der ewigen Dunkelheit zu entkommen. Sollten Sie es nicht rechtzeitig schaffen werden Sie in der ewigen Dunkelheit zusammen mit Tutenchamun gefangen bleiben...",2,0,0,,,,Egypt,,false,
8,gemini-1.5-pro-001,11.974682249s,21.031730041s,4,93416,24700,12773,https://www.escaperooms-ritterhude.de/,Escape Rooms Ritterhude,,Auch die Seebären unter Euch kommennicht zu kurz.In unserem Piraten-schiff könnt Ihr Euch alskluger Seefahrer beweisen und könnt Euchkniffligen Rätseln stellen.Also seid keine Landratten und stellt Euchder Mission!,2,0,0,,,,Adventure,,false,
8,gemini-1.5-pro-001,11.974682249s,21.031730041s,4,93416,24700,12773,https://www.escaperooms-ritterhude.de/,Escape Rooms Ritterhude,,"Mit Kopfschmerzen erwachen Sie in einem dunklen Raum. Sie versuchen mit Ihren Augen etwas zu erkennen, doch es ist zwecklos. Sie versuchen aufzustehen.Wie kommen Sie hierher? Schweißperlen bilden sich auf Ihrer Stirn.Sie versuchen die Gedanken in Ihrem Kopf zu sortieren, aber es will Ihnen nicht gelingen. Neben sich hören Sie Stimmen und Kettengeraschel. Sie sind nicht allein. Die Stimmen kommen Ihnen bekannt vor. Es sind die Stimmen Ihrer Freunde. Sie sind genauso orientierungslos wie Sie selbst.Ihre Freunde und Sie wissen nur eins – Sie wollen hier raus.Schaffen Sie es den Raum lebend zu verlassen?",3,0,0,,,,Horror,,false,
9,gemini-1.5-pro-001,10.323709834s,13.971938292s,1,341930,33005,13613,https://alfsee-escape.de/,Alfsee Escape - Indoor & Outdoor Escaperoom,Der Nebel der Zeit,"Du befindest Dich auf dem Dachboden des Hauses, dass ihr gerade geerbt habt und findest einen alten Wandschrank..\nHinter dem Wandschrank befindet sich der Durchgang zur Germanenzeit. Euer Dorf soll niedergebrannt werden..\nRettet Euch und Euer Dorf gegen die angreifenden Römer in dem Ihr Rätsel und Aufgaben löst und so wertvolle Artefakte sammelt um erfolgreich gegen die Angreifer bestehen zu können.",4,0,60,https://alfsee-escape.de/indoor-escape-room/,https://alfsee-escape.de/indoor-escape-room/,https://alfsee-escape.de/wp-content/uploads/2021/12/Nebel-der-Zeit-Banner.jpg,Historical,80%,false,
9,gemini-1.5-pro-001,10.323709834s,13.971938292s,1,341930,33005,13613,https://alfsee-escape.de/,Alfsee Escape - Indoor & Outdoor Escaperoom,Die Ausgrabung,In dem Germanen Dorf am Alfsee wurde eine Kiste gefunden..\nLeider sind wir nicht fähig diese Kiste zu öffnen und es liegt nun an euch dies zu tun doch was hat es mit dem Heinrich See und dem Heinrich von Dubbelau auf sich?\nWolfgang hat uns eine Karte hinterlassen. Könnt ihr mit Hilfe des Tablets die verschiedenen Punkte finden und die Rätsel lösen um das Wissen zurück zu bringen?,4,0,60,https://alfsee-escape.de/outdoor-escape-room/,https://alfsee-escape.de/outdoor-escape-room/,https://alfsee-escape.de/wp-content/uploads/2021/12/DIE-AUSGRABUNG-Banner.jpg,Historical,40%,false,
10,gemini-1.5-pro-001,24.539428333s,38.31951675s,4,284535,46194,25138,https://www.raus.rocks/,Raus! Escape Room Aachen,Die Entdeckung,"Der etwas verschrobene, aber doch hochintelligente Dr. Noble hat eine große Entdeckung gemacht, die die Welt aus den Angeln heben könnte. Leider ist er unter mysteriösen Umständen verstorben, und nun ist es an Euch, seine größtes Vermächtnis zu bergen.\n\nIhr arbeitet im Auftrag einer streng geheimen Geheimorganisation, und müsst Euch schon mächtig ins Zeug legen. Denn Dr. Noble hat diverse Sicherheitsvorkehrungen getroffen, damit seine Entdeckung nicht in falsche Hände gerät.\n\nDu bist ein unglaublich schlauer Agent, nur weiss es noch keiner? Beweise es … buche unseren neuen Raum „Die Entdeckung“ und komme zu uns in die Oppenhoffallee 115.\n\nNach einer 15-minütigen Einführung, habt ihr66 MinutenZeit, die Sicherheitsvorkehrungen von Dr. Noble zu entschlüsseln und die Entdeckung zu machen.\n\nDieser Raum kann mit 3 bis 6 Personen gespielt werden.",3,6,66,https://www.raus.rocks/die-buchung/,https://raus.rocks/services/buchung-die-entdeckung/,https://www.raus.rocks/wp-content/uploads/2017/11/Escape-Room-Aachen-Die-Entdeckung-1168x658.jpg,Science Fiction,Difficulty,false,
10,gemini-1.5-pro-001,24.539428333s,38.31951675s,4,284535,46194,25138,https://www.raus.rocks/,Raus! Escape Room Aachen,Aachen – Die letzte Zuflucht!,"Es ist passiert – die Zombie-Apokalypse ist über uns gekommen. 93 Prozent der Weltbevölkerung wurde infiziert. Bei den Infizierten wurde festgestellt, dass die Sinne nachlassen und sich verändern. Klares Denken scheint den armen Teufeln nicht mehr möglich. Dafür übernehmen Urinstinkte die Herrschaft.\n\nAachen ist eines der letzten Zufluchtsorte. Die Stadt wurde abgeriegelt und bis jetzt hat es kein Infizierter in die Stadt geschafft. Nun ist Aachen Anziehungspunkt für alle – Infizierte und Nicht-Infizierte …\n\nDu hast dich durchgeschlagen und bist noch nicht infiziert? Beweise es … buche den Raum „Aachen – die letzte Zuflucht“ hier und komme zu uns in die Oppenhoffallee 115.\n\nNach einer 15-minütigen Einführung, habt ihr eine Stunde Zeit, die Tests zu bestehen und den Raum zu lösen.\n\nMit seinen Rätseln, die alle Sinne herausfordern, ist der Raum perfekt für alte Hasen, aber auch für Escape-Room Neulinge geeignet.\n\nDieser Raum kann mit 2 bis 6 Personen gespielt werden.",2,6,60,https://www.raus.rocks/die-buchung/,https://raus.rocks/services/buchung-zuflucht/,https://www.raus.rocks/wp-content/uploads/2017/11/Escape-Room-Aachen-Die-Zuflucht-1-1168x658.jpg,Horror,Difficulty,false,
10,gemini-1.5-pro-001,24.539428333s,38.31951675s,4,284535,46194,25138,https://www.raus.rocks/,Raus! Escape Room Aachen,Das Portal,"Zeitreisen sind real!\n\nWissenschaftler haben bei uns in der Oppenhofallee einen Riss im Raum-Zeit-Kontinuum entdeckt und diesen erforscht. Unglücklicherweise wurde enteckt, dass uns in der Zukunft eine Apokalypse bevorsteht (siehe dazu „Aachen – die letzte Zuflucht“). Ein Virus hat einen Großteil der Bevölkerung dahingerafft, nur ein paar arme Geschöpfe haben sich in unterirdischen Bunkeranlagen verschanzt und fristen ein tristes Dasein. Aber es gibt Hoffnung! Die Wissenschaftler haben entdeckt, dass ein gewisser Dr. Nobel ein Gegengift entwickelt hat (siehe dazu „Die Entdeckung“) und sein Notizbuch mit diesen wichtigen Informationen ist in der Zukunft in einem Museum ausgestellt.\n\nEure Aufgabe ist:\n\nSchreitet durch das Portal in die Zukunft! Besorgt das Notizbuch! Kommt zurück in die Gegenwart und rettet die Menschheit!\n\nSimple as that. 🙂",6,11,70,https://www.raus.rocks/die-buchung/,https://www.raus.rocks/services/das-portal/,https://www.raus.rocks/wp-content/uploads/2017/11/Telefon_Portal-1170x658.jpg,Science Fiction,Difficulty,false,
11,gemini-1.5-pro-001,26.096258917s,44.269721708s,6,1611426,154964,56914,https://deadline-escape.de/,Deadline Escape Games│Hamburg,Prison Break,"Ihr wurdet zum Tode verurteilt für ein Verbrechen, welches ihr nicht begangen habt. Obwohl ihr fleht und eure Unschuld beteuert, wurde durch richterlichen Beschluss eure Hinrichtung für den morgigen Tag beschlossen. Glücklicherweise ist eure Lage nicht komplett aussichtslos.\n\nDer Gefängnisdirektor, ein Mann der Gerechtigkeit, ist von eurer Unschuld überzeugt und verschafft euch ein schmales Zeitfenster in dem euch die Flucht gelingen könnte. Schafft ihr es gemeinsam den Weg in die Freiheit zu finden?",2,6,60,https://deadline-escape.de/hamburg-escape-room/#collapsePrisonBuchung,https://deadline-escape.de/hamburg-escape-room/,https://deadline-escape.de/wp-content/uploads/2019/10/prison_break.png,Prison,medium,false,
11,gemini-1.5-pro-001,26.096258917s,44.269721708s,6,1611426,154964,56914,https://deadline-escape.de/,Deadline Escape Games│Hamburg,Magical Mystery,"Der große Hektor, einer der angesehensten Magier unserer Zeit, ist auf der Suche nach einem Assistenten für seine neue Zaubershow. Ihr befindet Euch in der engeren Wahl für diese Position und wurdet auserkoren an einem finalen Auswahlverfahren teilzunehmen.\n\nIn Hektors Räumlichkeiten angekommen, müsst ihr eine ganze Reihe von Aufgaben und Rätseln lösen, um eure Fähigkeiten unter Beweis zu stellen. Doch nehmt euch in Acht, denn der Magier scheint ein dunkles Geheimnis zu haben.",2,6,60,https://deadline-escape.de/hamburg-escape-room/#collapseMagicalBuchung,https://deadline-escape.de/hamburg-escape-room/,https://deadline-escape.de/wp-content/uploads/2019/10/magical_mystery.png,Fantasy,medium,false,
11,gemini-1.5-pro-001,26.096258917s,44.269721708s,6,1611426,154964,56914,https://deadline-escape.de/,Deadline Escape Games│Hamburg,Lost Island,"Ihr befindet Euch auf einer wichtigen Expedition mitten im Karibischen Meer! Eure Mission ist es auf einer sagenumwobenen Insel das Heiligtum der Maya, das s.g. „Feuer der Götter“, zu beschaffen! Diesem Stein werden wundersame Kräfte nachgesagt, weshalb er unglaublich wichtig ist für die medizinische Forschung! Nur wenn ihr es vor Sonnenuntergang schafft von der Insel zu gelangen könnt ihr den grausamen Ritualen der Maya entkommen! Das Expeditionsteam vor Euch hat es leider nicht geschafft….Nun liegt in Eurer Hand!",4,6,60,https://deadline-escape.de/hamburg-escape-room/#collapseLostIslandBuchung,https://deadline-escape.de/hamburg-escape-room/,https://deadline-escape.de/wp-content/uploads/2019/10/lost_island.png,Adventure,hard,false,
12,gemini-1.5-pro-001,5.985208791s,8.530829125s,1,49887,6623,2682,http://avermind.com,Avermind - Online Escape Rooms,Die Jagd durch Wien,"Ihr spielt eine Gruppe von vier Freunden, die sich bereits seit ihrer Kindheit kennen und schon damals ein Faible für das Mysteriöse und Ungelöste hatten. Eines lauwarmen sommerlichen Tages trefft ihr euch zu eurem gemeinsamen, wöchentlichen Spielenachmittag. Doch euch ist noch nicht bewusst, dass diesmal nicht alle erscheinen werden.In diesem Spiel werdet Ihr euch in zwei Gruppen aufteilen, die sich gegenseitig unterstützen und stets zusammenarbeiten müssen, um die gemeinsamen Rätsel zu lösen.",2,6,240,https://avermind.com/site/Kauf,https://avermind.com/site/Artikel#spiel,site/Images/Artikel/Avermind_Jagd_durch_Wien.small.jpg,Adventure,"4,5/5",false,
13,gemini-1.5-pro-001,6.845279083s,10.304210042s,1,150967,42546,18786,https://www.quexit.de/,Quexit,Hangover Escape Tour,,2,6,0,,,,Crime,,false,
13,gemini-1.5-pro-001,6.845279083s,10.304210042s,1,150967,42546,18786,https://www.quexit.de/,Quexit,Romeo & Julia to go,,2,12,0,,,,Adventure,,false,
13,gemini-1.5-pro-001,6.845279083s,10.304210042s,1,150967,42546,18786,https://www.quexit.de/,Quexit,Hangover Escape Room,,2,6,0,,,,Crime,,false,
13,gemini-1.5-pro-001,6.845279083s,10.304210042s,1,150967,42546,18786,https://www.quexit.de/,Quexit,Hangover Tour,,2,6,0,,,,Crime,,false,
13,gemini-1.5-pro-001,6.845279083s,10.304210042s,1,150967,42546,18786,https://www.quexit.de/,Quexit,Casino Royal 2,,2,6,0,,,,Adventure,,false,
13,gemini-1.5-pro-001,6.845279083s,10.304210042s,1,150967,42546,18786,https://www.quexit.de/,Quexit,Goldfinger,,2,6,0,,,,Adventure,,false,
13,gemini-1.5-pro-001,6.845279083s,10.304210042s,1,150967,42546,18786,https://www.quexit.de/,Quexit,"Wanted, Nuck Chorris",,2,6,0,,,,Adventure,,false,
14,gemini-1.5-pro-001,23.865967125s,30.422355208s,4,1402971,121691,46927,https://escapeempire.de/,Escape Empire Nürnberg,Prison Break,"Lärm dringt durch das Gitter Eurer Tür. Wachen laufen aufgeregt an der Zelle vorbei. Du und Deine Mitinsassen seht Euch fragend an. Nach einem lauten Knall ist es auf einmal verdächtig still. Plötzlich kommen Wärter und zerren Euch hektisch in eine andere Zelle. Ihr erkennt es als die berüchtigte Zelle 13, über die Ihr schon viele Gerüchte auf dem Gefängnishof gehört habt. Man munkelt, der vorherige Insasse soll von dort aus eine Flucht geplant haben. Vielleicht ist das Eure Chance endlich aus dem Gefängnis zu fliehen, seid Ihr doch unschuldig eingesperrt…",0,0,0,https://escapeempire.de/buchen/,https://escapeempire.de/raeume/#prison-break,https://escapeempire.de/wp-content/uploads/2018/05/jail-circle-icon.png,Prison,Mittel,false,
14,gemini-1.5-pro-001,23.865967125s,30.422355208s,4,1402971,121691,46927,https://escapeempire.de/,Escape Empire Nürnberg,Space Escape,"Das Letzte woran Ihr Euch erinnern könnt ist ein gleißend helles Licht gefolgt von einem kurzen Gefühl der Schwerelosigkeit. Als Ihr wieder zu Euch kommt, seid Ihr an einem völlig fremdartigen Ort. Ihr erkennt sofort, dass hier nichts von Menschenhand geschaffen wurde. Das gleichmäßige Brummen schwerer Maschinen wird unterbrochen, als plötzlich seltsame Sirenen ertönen. Ihr seht schemenhaft unbekannte Wesen, die aufgeregt den Raum verlassen und dabei unverständliche Laute von sich geben. Dann seid Ihr allein…",0,0,0,https://escapeempire.de/buchen/,https://escapeempire.de/raeume/#space-escape,https://escapeempire.de/wp-content/uploads/2018/05/space-escape-circle-icon.png,Science Fiction,Mittel – Schwer,false,
14,gemini-1.5-pro-001,23.865967125s,30.422355208s,4,1402971,121691,46927,https://escapeempire.de/,Escape Empire Nürnberg,Holy Grail,"Es sind dunkle Zeiten über Burg Camelot hereingebrochen. Kurz nachdem der heilige Gral verschwunden ist, werden auch Menschen vermisst. Der Magier Merlin verhält sich noch seltsamer als sonst und auch unter den Rittern der Tafelrunde ist Argwohn eingekehrt. Da Artus seine engsten Vertrauten ohne Beweise keine Anschuldigungen aussetzen möchte, hat er nun Euch unabhängige Höflinge damit beauftragt, den Vorfällen nachzugehen. Noch scheint der Gral allerdings in der Nähe zu sein, somit beginnt Eure Suche auf Camelot…",0,0,0,https://escapeempire.de/buchen/,https://escapeempire.de/raeume/#holy-grail,https://escapeempire.de/wp-content/uploads/2022/09/holy-grail-circle-icon-v2.png,Medieval,Leicht – Mittel,false,
15,gemini-1.5-pro-001,6.122934208s,8.289685083s,1,32422,15550,5943,https://www.harz-escape.de/index_en.html,Harz Escape,The Don Vito Investigation,,2,0,0,,,,Crime,,false,
15,gemini-1.5-pro-001,6.122934208s,8.289685083s,1,32422,15550,5943,https://www.harz-escape.de/index_en.html,Harz Escape,Witchcraft & Wizardry,,2,0,0,,,,Fantasy,,false,
15,gemini-1.5-pro-001,6.122934208s,8.289685083s,1,32422,15550,5943,https://www.harz-escape.de/index_en.html,Harz Escape,The Secret of the Watchmaker,,2,0,0,,,,Steampunk,,false,
15,gemini-1.5-pro-001,6.122934208s,8.289685083s,1,32422,15550,5943,https://www.harz-escape.de/index_en.html,Harz Escape,Santa’s Golden Book,,2,0,0,,,,Fantasy,,false,
