ID,LLM,LLM Duration,Request Duration,Websites Checked,Website Max Length,Website Reduced Length,Token Count,Provider URL,Provider Name,Room Name,Description,Min Players,Max Players,Duration,Booking URL,Detail Page URL,Image URL,Genre,Difficulty,Token Limit Reached,Error
16,jamba-1.5-mini,6.73713825s,9.230615125s,1,139605,18433,8927,https://escape-arena.de/,Escape Arena Essen,Fluch der Piraten,Coming soon,0,0,0,https://escape-arena.de/escape-rooms/fluch-der-piraten/,https://escape-arena.de/escape-rooms/fluch-der-piraten/,https://escape-arena.de/wp-content/uploads/2022/01/piratenschiff1-1440x1080.jpg,Western,,false,
17,jamba-1.5-mini,4.279673917s,6.544760792s,1,112261,14284,8637,http://www.zumbay.de/,Gasthof zum Bay - Dubay,The Secret Lab,Enter the mysterious lab of a mad scientist. Can you uncover the secrets and escape before time runs out?,2,6,60,https://example.com/book/secret-lab,https://example.com/rooms/secret-lab,https://example.com/images/secret-lab.jpg,Science Fiction,Medium,false,
17,jamba-1.5-mini,4.279673917s,6.544760792s,1,112261,14284,8637,http://www.zumbay.de/,Gasthof zum Bay - Dubay,Pharaoh's Tomb,"Trapped inside the tomb of an ancient Pharaoh, you must solve the riddles and find the way out before you are sealed inside forever.",4,8,90,https://example.com/book/pharaohs-tomb,https://example.com/rooms/pharaohs-tomb,https://example.com/images/pharaohs-tomb.jpg,Egypt,Hard,false,
17,jamba-1.5-mini,4.279673917s,6.544760792s,1,112261,14284,8637,http://www.zumbay.de/,Gasthof zum Bay - Dubay,Haunted Mansion,A ghostly adventure awaits inside this eerie mansion. Can you solve the mystery of the haunted estate and escape its grasp?,3,5,75,https://example.com/book/haunted-mansion,https://example.com/rooms/haunted-mansion,https://example.com/images/haunted-mansion.jpg,Horror,Easy,false,
18,jamba-1.5-mini,3.733418541s,7.234860667s,1,181172,32627,14785,https://www.escaperooms-mannheim.de/,Escape Rooms Mannheim,The Secret Lab,Enter the mysterious lab of a mad scientist. Can you uncover the secrets and escape before time runs out?,2,6,60,https://example.com/book/secret-lab,https://example.com/rooms/secret-lab,https://example.com/images/secret-lab.jpg,Science Fiction,Medium,false,
18,jamba-1.5-mini,3.733418541s,7.234860667s,1,181172,32627,14785,https://www.escaperooms-mannheim.de/,Escape Rooms Mannheim,Pharaoh's Tomb,"Trapped inside the tomb of an ancient Pharaoh, you must solve the riddles and find the way out before you are sealed inside forever.",4,8,90,https://example.com/book/pharaohs-tomb,https://example.com/rooms/pharaohs-tomb,https://example.com/images/pharaohs-tomb.jpg,Egypt,Hard,false,
18,jamba-1.5-mini,3.733418541s,7.234860667s,1,181172,32627,14785,https://www.escaperooms-mannheim.de/,Escape Rooms Mannheim,Haunted Mansion,A ghostly adventure awaits inside this eerie mansion. Can you solve the mystery of the haunted estate and escape its grasp?,3,5,75,https://example.com/book/haunted-mansion,https://example.com/rooms/haunted-mansion,https://example.com/images/haunted-mansion.jpg,Horror,Easy,false,
19,jamba-1.5-mini,4.31584325s,9.244929209s,1,154059,18243,8382,https://www.escape-events.de/,Escape Events,The Secret Lab,Enter the mysterious lab of a mad scientist. Can you uncover the secrets and escape before time runs out?,2,6,60,https://example.com/book/secret-lab,https://example.com/rooms/secret-lab,https://example.com/images/secret-lab.jpg,Science Fiction,Medium,false,
19,jamba-1.5-mini,4.31584325s,9.244929209s,1,154059,18243,8382,https://www.escape-events.de/,Escape Events,Pharaoh's Tomb,"Trapped inside the tomb of an ancient Pharaoh, you must solve the riddles and find the way out before you are sealed inside forever.",4,8,90,https://example.com/book/pharaohs-tomb,https://example.com/rooms/pharaohs-tomb,https://example.com/images/pharaohs-tomb.jpg,Egypt,Hard,false,
19,jamba-1.5-mini,4.31584325s,9.244929209s,1,154059,18243,8382,https://www.escape-events.de/,Escape Events,Haunted Mansion,A ghostly adventure awaits inside this eerie mansion. Can you solve the mystery of the haunted estate and escape its grasp?,3,5,75,https://example.com/book/haunted-mansion,https://example.com/rooms/haunted-mansion,https://example.com/images/haunted-mansion.jpg,Horror,Easy,false,
20,jamba-1.5-mini,4.235356583s,6.758024666s,1,160129,29203,12584,https://escapediem.de/,EscapeDiem,The Secret Lab,Enter the mysterious lab of a mad scientist. Can you uncover the secrets and escape before time runs out?,2,6,60,https://escapediem.de/buchungen/,https://escapediem.de/raeume/secret-lab,https://escapediem.de/site/assets/files/1042/jigsaw.1250x838-tiny.jpg,Science Fiction,Medium,false,
20,jamba-1.5-mini,4.235356583s,6.758024666s,1,160129,29203,12584,https://escapediem.de/,EscapeDiem,Pharaoh's Tomb,"Trapped inside the tomb of an ancient Pharaoh, you must solve the riddles and find the way out before you are sealed inside forever.",4,8,90,https://escapediem.de/buchungen/,https://escapediem.de/raeume/pharaohs-tomb,https://escapediem.de/site/assets/files/1074/bester_live_escape_room_kapelle_hamburg_heiliger_gral_kerzen-1.1250x838-tiny.jpg,Egypt,Hard,false,
20,jamba-1.5-mini,4.235356583s,6.758024666s,1,160129,29203,12584,https://escapediem.de/,EscapeDiem,Haunted Mansion,A ghostly adventure awaits inside this eerie mansion. Can you solve the mystery of the haunted estate and escape its grasp?,3,5,75,https://escapediem.de/buchungen/,https://escapediem.de/raeume/haunted-mansion,https://escapediem.de/site/assets/files/1047/hafenkapitaen.1250x838-tiny.jpg,Horror,Easy,false,
